property_id,check_in_date,room_category,successful_bookings,capacity,remaining_rooms
17561,2022-05-30,RT3,11,19,8
18560,2022-05-30,RT3,11,24,13
18563,2022-05-30,RT3,11,23,12
16560,2022-05-30,RT4,2,7,5
17562,2022-05-30,RT4,2,6,4
19563,2022-05-30,RT4,2,6,4
16558,2022-05-30,RT4,2,3,1
18561,2022-05-30,RT4,4,9,5
17560,2022-05-30,RT4,5,13,8
16561,2022-05-30,RT4,6,10,4
17564,2022-05-30,RT4,6,17,11
19559,2022-05-30,RT4,1,3,2
18560,2022-05-30,RT4,9,15,6
19560,2022-05-30,RT4,8,16,8
18559,2022-05-30,RT4,6,19,13
17563,2022-05-30,RT4,10,19,9
19562,2022-05-30,RT4,7,14,7
17559,2022-05-30,RT4,8,14,6
18558,2022-05-30,RT4,9,20,11
18562,2022-05-30,RT4,10,20,10
18563,2022-05-30,RT4,8,18,10
16563,2022-05-30,RT4,10,18,8
16559,2022-05-30,RT4,9,18,9
16562,2022-05-30,RT4,3,6,3
17558,2022-05-30,RT4,3,6,3
19558,2022-05-30,RT4,3,7,4
19561,2022-05-30,RT4,3,7,4
17561,2022-05-30,RT4,3,4,1
16559,2022-05-31,RT1,16,30,14
19562,2022-05-31,RT1,15,30,15
19563,2022-05-31,RT1,13,30,17
17558,2022-05-31,RT1,10,19,9
16558,2022-05-31,RT1,10,19,9
17560,2022-05-31,RT1,18,40,22
19558,2022-05-31,RT1,14,40,26
19560,2022-05-31,RT1,12,26,14
17561,2022-05-31,RT1,15,26,11
16560,2022-05-31,RT1,16,34,18
16561,2022-05-31,RT1,9,18,9
16562,2022-05-31,RT1,12,31,19
16563,2022-05-31,RT1,20,41,21
17559,2022-05-31,RT1,14,32,18
17562,2022-05-31,RT1,6,20,14
17563,2022-05-31,RT1,15,25,10
18558,2022-05-31,RT1,6,15,9
18559,2022-05-31,RT1,15,42,27
18561,2022-05-31,RT1,18,33,15
18562,2022-05-31,RT1,22,38,16
18563,2022-05-31,RT1,12,27,15
19559,2022-05-31,RT1,9,24,15
19561,2022-05-31,RT1,12,36,24
17564,2022-05-31,RT1,5,16,11
19562,2022-05-31,RT2,11,23,12
18563,2022-05-31,RT2,13,29,16
17561,2022-05-31,RT2,18,36,18
17558,2022-05-31,RT2,18,50,32
16562,2022-05-31,RT2,20,43,23
16561,2022-05-31,RT2,12,24,12
16558,2022-05-31,RT2,12,22,10
19560,2022-05-31,RT2,21,38,17
16563,2022-05-31,RT2,17,38,21
16559,2022-05-31,RT2,25,41,16
19559,2022-05-31,RT2,20,41,21
19558,2022-05-31,RT2,14,39,25
17559,2022-05-31,RT2,22,39,17
16560,2022-05-31,RT2,12,34,22
18562,2022-05-31,RT2,20,34,14
18559,2022-05-31,RT2,14,44,30
17563,2022-05-31,RT2,27,44,17
17562,2022-05-31,RT2,11,30,19
18558,2022-05-31,RT2,14,30,16
17564,2022-05-31,RT2,13,40,27
18561,2022-05-31,RT2,23,40,17
18560,2022-05-31,RT2,18,40,22
17560,2022-05-31,RT2,20,45,25
19561,2022-05-31,RT2,20,45,25
19563,2022-05-31,RT2,18,45,27
19563,2022-05-31,RT3,10,29,19
18560,2022-05-31,RT1,12,30,18
19562,2022-05-31,RT3,14,29,15
19561,2022-05-31,RT3,11,29,18
18562,2022-05-31,RT3,13,29,16
17558,2022-05-31,RT3,11,27,16
17562,2022-05-31,RT3,9,27,18
19559,2022-05-31,RT3,10,27,17
16559,2022-05-31,RT3,16,32,16
16558,2022-05-31,RT3,4,8,4
16562,2022-05-31,RT3,7,18,11
17559,2022-05-31,RT3,7,16,9
19558,2022-05-31,RT3,6,21,15
17563,2022-05-31,RT3,8,16,8
18561,2022-05-31,RT3,13,25,12
18560,2022-05-31,RT3,14,24,10
16560,2022-05-31,RT3,9,20,11
18559,2022-05-31,RT3,9,23,14
17564,2022-05-31,RT3,9,24,15
17561,2022-05-31,RT3,10,19,9
18558,2022-05-31,RT3,10,26,16
19560,2022-05-31,RT3,10,19,9
17560,2022-05-31,RT3,12,25,13
18563,2022-05-31,RT3,12,23,11
16561,2022-05-31,RT3,11,21,10
16563,2022-05-31,RT3,11,20,9
16560,2022-05-31,RT4,2,7,5
16562,2022-05-31,RT4,2,6,4
19559,2022-05-31,RT4,2,3,1
16558,2022-05-31,RT4,2,3,1
16561,2022-05-31,RT4,5,10,5
18561,2022-05-31,RT4,5,9,4
17560,2022-05-31,RT4,6,13,7
17564,2022-05-31,RT4,6,17,11
18560,2022-05-31,RT4,9,15,6
19560,2022-05-31,RT4,8,16,8
18559,2022-05-31,RT4,6,19,13
17563,2022-05-31,RT4,10,19,9
19562,2022-05-31,RT4,7,14,7
17559,2022-05-31,RT4,7,14,7
18558,2022-05-31,RT4,8,20,12
18562,2022-05-31,RT4,10,20,10
18563,2022-05-31,RT4,7,18,11
16563,2022-05-31,RT4,9,18,9
16559,2022-05-31,RT4,8,18,10
17558,2022-05-31,RT4,3,6,3
17562,2022-05-31,RT4,3,6,3
19563,2022-05-31,RT4,3,6,3
19558,2022-05-31,RT4,3,7,4
19561,2022-05-31,RT4,3,7,4
17561,2022-05-31,RT4,3,4,1
16559,2022-06-01,RT1,14,30,16
18560,2022-06-01,RT1,18,30,12
19562,2022-06-01,RT1,18,30,12
19563,2022-06-01,RT1,14,30,16
17558,2022-06-01,RT1,8,19,11
16558,2022-06-01,RT1,9,19,10
17560,2022-06-01,RT1,17,40,23
19558,2022-06-01,RT1,12,40,28
19560,2022-06-01,RT1,14,26,12
17561,2022-06-01,RT1,14,26,12
16560,2022-06-01,RT1,15,34,19
16561,2022-06-01,RT1,10,18,8
16562,2022-06-01,RT1,14,31,17
16563,2022-06-01,RT1,23,41,18
17559,2022-06-01,RT1,17,32,15
17562,2022-06-01,RT1,7,20,13
17563,2022-06-01,RT1,12,25,13
18558,2022-06-01,RT1,6,15,9
18559,2022-06-01,RT1,14,42,28
18561,2022-06-01,RT1,19,33,14
18562,2022-06-01,RT1,20,38,18
18563,2022-06-01,RT1,12,27,15
19559,2022-06-01,RT1,11,24,13
19561,2022-06-01,RT1,15,36,21
17564,2022-06-01,RT1,5,16,11
19562,2022-06-01,RT2,10,23,13
18563,2022-06-01,RT2,12,29,17
17561,2022-06-01,RT2,16,36,20
17558,2022-06-01,RT2,19,50,31
16562,2022-06-01,RT2,19,43,24
16561,2022-06-01,RT2,12,24,12
16558,2022-06-01,RT2,9,22,13
19560,2022-06-01,RT2,18,38,20
16563,2022-06-01,RT2,22,38,16
16559,2022-06-01,RT2,21,41,20
19559,2022-06-01,RT2,18,41,23
19558,2022-06-01,RT2,15,39,24
17559,2022-06-01,RT2,21,39,18
16560,2022-06-01,RT2,14,34,20
18562,2022-06-01,RT2,17,34,17
18559,2022-06-01,RT2,16,44,28
17563,2022-06-01,RT2,22,44,22
17562,2022-06-01,RT2,10,30,20
18558,2022-06-01,RT2,14,30,16
17564,2022-06-01,RT2,15,40,25
18561,2022-06-01,RT2,18,40,22
18560,2022-06-01,RT2,21,40,19
17560,2022-06-01,RT2,18,45,27
19561,2022-06-01,RT2,20,45,25
19563,2022-06-01,RT2,19,45,26
19563,2022-06-01,RT3,12,29,17
19562,2022-06-01,RT3,15,29,14
19561,2022-06-01,RT3,13,29,16
18562,2022-06-01,RT3,16,29,13
17558,2022-06-01,RT3,11,27,16
17562,2022-06-01,RT3,9,27,18
19559,2022-06-01,RT3,11,27,16
16559,2022-06-01,RT3,15,32,17
16558,2022-06-01,RT3,4,8,4
17559,2022-06-01,RT3,7,16,9
19558,2022-06-01,RT3,7,21,14
16560,2022-06-01,RT3,8,20,12
16562,2022-06-01,RT3,8,18,10
18559,2022-06-01,RT3,8,23,15
17564,2022-06-01,RT3,8,24,16
18561,2022-06-01,RT3,13,25,12
17560,2022-06-01,RT3,9,25,16
17561,2022-06-01,RT3,9,19,10
17563,2022-06-01,RT3,9,16,7
18563,2022-06-01,RT3,9,23,14
19560,2022-06-01,RT3,9,19,10
16563,2022-06-01,RT3,10,20,10
18560,2022-06-01,RT3,12,24,12
16561,2022-06-01,RT3,11,21,10
18558,2022-06-01,RT3,11,26,15
17558,2022-06-01,RT4,2,6,4
17562,2022-06-01,RT4,2,6,4
19558,2022-06-01,RT4,2,7,5
16558,2022-06-01,RT4,2,3,1
18561,2022-06-01,RT4,4,9,5
17564,2022-06-01,RT4,5,17,12
16561,2022-06-01,RT4,6,10,4
17560,2022-06-01,RT4,6,13,7
19559,2022-06-01,RT4,1,3,2
18560,2022-06-01,RT4,8,15,7
19560,2022-06-01,RT4,9,16,7
18559,2022-06-01,RT4,6,19,13
17563,2022-06-01,RT4,9,19,10
19562,2022-06-01,RT4,7,14,7
17559,2022-06-01,RT4,7,14,7
18558,2022-06-01,RT4,8,20,12
18562,2022-06-01,RT4,9,20,11
18563,2022-06-01,RT4,7,18,11
16563,2022-06-01,RT4,10,18,8
16559,2022-06-01,RT4,8,18,10
16562,2022-06-01,RT4,3,6,3
19563,2022-06-01,RT4,3,6,3
16560,2022-06-01,RT4,3,7,4
19561,2022-06-01,RT4,3,7,4
17561,2022-06-01,RT4,3,4,1
19563,2022-06-02,RT3,11,29,18
16559,2022-06-02,RT1,17,30,13
18560,2022-06-02,RT1,16,30,14
19562,2022-06-02,RT1,17,30,13
19563,2022-06-02,RT1,14,30,16
17558,2022-06-02,RT1,7,19,12
16558,2022-06-02,RT1,9,19,10
17560,2022-06-02,RT1,20,40,20
19558,2022-06-02,RT1,13,40,27
19560,2022-06-02,RT1,12,26,14
17561,2022-06-02,RT1,18,26,8
16560,2022-06-02,RT1,15,34,19
16561,2022-06-02,RT1,11,18,7
16562,2022-06-02,RT1,13,31,18
16563,2022-06-02,RT1,23,41,18
17559,2022-06-02,RT1,20,32,12
17562,2022-06-02,RT1,8,20,12
17563,2022-06-02,RT1,13,25,12
18558,2022-06-02,RT1,6,15,9
18559,2022-06-02,RT1,14,42,28
18561,2022-06-02,RT1,17,33,16
18562,2022-06-02,RT1,19,38,19
18563,2022-06-02,RT1,10,27,17
19559,2022-06-02,RT1,10,24,14
19561,2022-06-02,RT1,14,36,22
17564,2022-06-02,RT1,6,16,10
19562,2022-06-02,RT2,10,23,13
18563,2022-06-02,RT2,13,29,16
17561,2022-06-02,RT2,20,36,16
17558,2022-06-02,RT2,21,50,29
16562,2022-06-02,RT2,20,43,23
16561,2022-06-02,RT2,11,24,13
16558,2022-06-02,RT2,10,22,12
19560,2022-06-02,RT2,19,38,19
16563,2022-06-02,RT2,18,38,20
16559,2022-06-02,RT2,24,41,17
19559,2022-06-02,RT2,18,41,23
19558,2022-06-02,RT2,13,39,26
17559,2022-06-02,RT2,24,39,15
16560,2022-06-02,RT2,14,34,20
18562,2022-06-02,RT2,17,34,17
18559,2022-06-02,RT2,17,44,27
17563,2022-06-02,RT2,26,44,18
17562,2022-06-02,RT2,10,30,20
18558,2022-06-02,RT2,13,30,17
17564,2022-06-02,RT2,17,40,23
18561,2022-06-02,RT2,19,40,21
18560,2022-06-02,RT2,21,40,19
17560,2022-06-02,RT2,18,45,27
19561,2022-06-02,RT2,18,45,27
19563,2022-06-02,RT2,17,45,28
19562,2022-06-02,RT3,15,29,14
19561,2022-06-02,RT3,11,29,18
18562,2022-06-02,RT3,13,29,16
17558,2022-06-02,RT3,10,27,17
17562,2022-06-02,RT3,10,27,17
19559,2022-06-02,RT3,11,27,16
16559,2022-06-02,RT3,16,32,16
16558,2022-06-02,RT3,4,8,4
16560,2022-06-02,RT3,8,20,12
16562,2022-06-02,RT3,8,18,10
17559,2022-06-02,RT3,8,16,8
18559,2022-06-02,RT3,8,23,15
19558,2022-06-02,RT3,8,21,13
18561,2022-06-02,RT3,14,25,11
17561,2022-06-02,RT3,9,19,10
17563,2022-06-02,RT3,9,16,7
18563,2022-06-02,RT3,9,23,14
16561,2022-06-02,RT3,10,21,11
16563,2022-06-02,RT3,10,20,10
17560,2022-06-02,RT3,10,25,15
19560,2022-06-02,RT3,10,19,9
17564,2022-06-02,RT3,10,24,14
18560,2022-06-02,RT3,12,24,12
18558,2022-06-02,RT3,11,26,15
16560,2022-06-02,RT4,2,7,5
16562,2022-06-02,RT4,2,6,4
17558,2022-06-02,RT4,2,6,4
19561,2022-06-02,RT4,2,7,5
16558,2022-06-02,RT4,2,3,1
18561,2022-06-02,RT4,4,9,5
17560,2022-06-02,RT4,5,13,8
16561,2022-06-02,RT4,6,10,4
17564,2022-06-02,RT4,6,17,11
19559,2022-06-02,RT4,1,3,2
18560,2022-06-02,RT4,7,15,8
19560,2022-06-02,RT4,8,16,8
18559,2022-06-02,RT4,6,19,13
17563,2022-06-02,RT4,8,19,11
19562,2022-06-02,RT4,8,14,6
17559,2022-06-02,RT4,8,14,6
18558,2022-06-02,RT4,10,20,10
18562,2022-06-02,RT4,10,20,10
18563,2022-06-02,RT4,8,18,10
16563,2022-06-02,RT4,10,18,8
16559,2022-06-02,RT4,9,18,9
17562,2022-06-02,RT4,3,6,3
19563,2022-06-02,RT4,3,6,3
19558,2022-06-02,RT4,3,7,4
17561,2022-06-02,RT4,3,4,1
19563,2022-06-03,RT3,15,29,14
18560,2022-06-03,RT1,18,30,12
19562,2022-06-03,RT1,15,30,15
19563,2022-06-03,RT1,12,30,18
17558,2022-06-03,RT1,8,19,11
16558,2022-06-03,RT1,8,19,11
17560,2022-06-03,RT1,17,40,23
19558,2022-06-03,RT1,13,40,27
19560,2022-06-03,RT1,11,26,15
17561,2022-06-03,RT1,14,26,12
16560,2022-06-03,RT1,14,34,20
16561,2022-06-03,RT1,9,18,9
16562,2022-06-03,RT1,12,31,19
16563,2022-06-03,RT1,20,41,21
17559,2022-06-03,RT1,18,32,14
17562,2022-06-03,RT1,8,20,12
17563,2022-06-03,RT1,12,25,13
18558,2022-06-03,RT1,7,15,8
18559,2022-06-03,RT1,16,42,26
18561,2022-06-03,RT1,20,33,13
18562,2022-06-03,RT1,20,38,18
18563,2022-06-03,RT1,10,27,17
19559,2022-06-03,RT1,10,24,14
19561,2022-06-03,RT1,17,36,19
17564,2022-06-03,RT1,5,16,11
19562,2022-06-03,RT2,13,23,10
18563,2022-06-03,RT2,14,29,15
17561,2022-06-03,RT2,16,36,20
17558,2022-06-03,RT2,20,50,30
16562,2022-06-03,RT2,18,43,25
16561,2022-06-03,RT2,14,24,10
16558,2022-06-03,RT2,13,22,9
19560,2022-06-03,RT2,18,38,20
16563,2022-06-03,RT2,22,38,16
16559,2022-06-03,RT2,22,41,19
19559,2022-06-03,RT2,17,41,24
19558,2022-06-03,RT2,15,39,24
17559,2022-06-03,RT2,21,39,18
16560,2022-06-03,RT2,13,34,21
18562,2022-06-03,RT2,18,34,16
18559,2022-06-03,RT2,16,44,28
17563,2022-06-03,RT2,23,44,21
17562,2022-06-03,RT2,9,30,21
18558,2022-06-03,RT2,11,30,19
17564,2022-06-03,RT2,14,40,26
18561,2022-06-03,RT2,18,40,22
18560,2022-06-03,RT2,20,40,20
17560,2022-06-03,RT2,18,45,27
19561,2022-06-03,RT2,18,45,27
19563,2022-06-03,RT2,21,45,24
16559,2022-06-03,RT1,16,30,14
19562,2022-06-03,RT3,12,29,17
19561,2022-06-03,RT3,13,29,16
18562,2022-06-03,RT3,15,29,14
17558,2022-06-03,RT3,11,27,16
17562,2022-06-03,RT3,9,27,18
19559,2022-06-03,RT3,12,27,15
16559,2022-06-03,RT3,19,32,13
16558,2022-06-03,RT3,4,8,4
16562,2022-06-03,RT3,7,18,11
17563,2022-06-03,RT3,7,16,9
17564,2022-06-03,RT3,7,24,17
17559,2022-06-03,RT3,8,16,8
18559,2022-06-03,RT3,8,23,15
19558,2022-06-03,RT3,8,21,13
18561,2022-06-03,RT3,13,25,12
16560,2022-06-03,RT3,9,20,11
17560,2022-06-03,RT3,10,25,15
18563,2022-06-03,RT3,10,23,13
17561,2022-06-03,RT3,12,19,7
18558,2022-06-03,RT3,12,26,14
18560,2022-06-03,RT3,12,24,12
19560,2022-06-03,RT3,12,19,7
16561,2022-06-03,RT3,11,21,10
16563,2022-06-03,RT3,11,20,9
16560,2022-06-03,RT4,2,7,5
16562,2022-06-03,RT4,2,6,4
17562,2022-06-03,RT4,2,6,4
19558,2022-06-03,RT4,2,7,5
19559,2022-06-03,RT4,2,3,1
16558,2022-06-03,RT4,2,3,1
16561,2022-06-03,RT4,4,10,6
18561,2022-06-03,RT4,4,9,5
17564,2022-06-03,RT4,5,17,12
17560,2022-06-03,RT4,6,13,7
18560,2022-06-03,RT4,8,15,7
19560,2022-06-03,RT4,9,16,7
18559,2022-06-03,RT4,6,19,13
17563,2022-06-03,RT4,11,19,8
19562,2022-06-03,RT4,7,14,7
17559,2022-06-03,RT4,7,14,7
18558,2022-06-03,RT4,9,20,11
18562,2022-06-03,RT4,8,20,12
18563,2022-06-03,RT4,8,18,10
16563,2022-06-03,RT4,9,18,9
16559,2022-06-03,RT4,11,18,7
17558,2022-06-03,RT4,3,6,3
19563,2022-06-03,RT4,3,6,3
19561,2022-06-03,RT4,3,7,4
17561,2022-06-03,RT4,3,4,1
16559,2022-06-04,RT1,24,30,6
18560,2022-06-04,RT1,21,30,9
19562,2022-06-04,RT1,22,30,8
19563,2022-06-04,RT1,18,30,12
17558,2022-06-04,RT1,11,19,8
16558,2022-06-04,RT1,17,19,2
17560,2022-06-04,RT1,23,40,17
19558,2022-06-04,RT1,20,40,20
19560,2022-06-04,RT1,20,26,6
17561,2022-06-04,RT1,19,26,7
16560,2022-06-04,RT1,21,34,13
16561,2022-06-04,RT1,15,18,3
16562,2022-06-04,RT1,17,31,14
16563,2022-06-04,RT1,28,41,13
17559,2022-06-04,RT1,26,32,6
17562,2022-06-04,RT1,9,20,11
17563,2022-06-04,RT1,20,25,5
18558,2022-06-04,RT1,8,15,7
18559,2022-06-04,RT1,20,42,22
18561,2022-06-04,RT1,24,33,9
18562,2022-06-04,RT1,27,38,11
18563,2022-06-04,RT1,14,27,13
19559,2022-06-04,RT1,14,24,10
19561,2022-06-04,RT1,21,36,15
17564,2022-06-04,RT1,8,16,8
19562,2022-06-04,RT2,15,23,8
18563,2022-06-04,RT2,18,29,11
17561,2022-06-04,RT2,28,36,8
17558,2022-06-04,RT2,31,50,19
16562,2022-06-04,RT2,24,43,19
16561,2022-06-04,RT2,20,24,4
16558,2022-06-04,RT2,16,22,6
19560,2022-06-04,RT2,30,38,8
16563,2022-06-04,RT2,25,38,13
16559,2022-06-04,RT2,34,41,7
19559,2022-06-04,RT2,26,41,15
19558,2022-06-04,RT2,19,39,20
17559,2022-06-04,RT2,26,39,13
16560,2022-06-04,RT2,20,34,14
18562,2022-06-04,RT2,27,34,7
18559,2022-06-04,RT2,23,44,21
17563,2022-06-04,RT2,32,44,12
17562,2022-06-04,RT2,14,30,16
18558,2022-06-04,RT2,17,30,13
17564,2022-06-04,RT2,22,40,18
18561,2022-06-04,RT2,28,40,12
18560,2022-06-04,RT2,30,40,10
17560,2022-06-04,RT2,25,45,20
19561,2022-06-04,RT2,27,45,18
19563,2022-06-04,RT2,29,45,16
19563,2022-06-04,RT3,21,29,8
19562,2022-06-04,RT3,23,29,6
19561,2022-06-04,RT3,16,29,13
18562,2022-06-04,RT3,20,29,9
17558,2022-06-04,RT3,16,27,11
17562,2022-06-04,RT3,13,27,14
19559,2022-06-04,RT3,18,27,9
16559,2022-06-04,RT3,25,32,7
16558,2022-06-04,RT3,6,8,2
18561,2022-06-04,RT3,18,25,7
16561,2022-06-04,RT3,17,21,4
18560,2022-06-04,RT3,18,24,6
16563,2022-06-04,RT3,15,20,5
16560,2022-06-04,RT3,13,20,7
17559,2022-06-04,RT3,13,16,3
17563,2022-06-04,RT3,13,16,3
17560,2022-06-04,RT3,14,25,11
17561,2022-06-04,RT3,14,19,5
18558,2022-06-04,RT3,14,26,12
16562,2022-06-04,RT3,10,18,8
18563,2022-06-04,RT3,12,23,11
19558,2022-06-04,RT3,12,21,9
19560,2022-06-04,RT3,12,19,7
18559,2022-06-04,RT3,11,23,12
17564,2022-06-04,RT3,11,24,13
19559,2022-06-04,RT4,2,3,1
16558,2022-06-04,RT4,2,3,1
16562,2022-06-04,RT4,4,6,2
19563,2022-06-04,RT4,4,6,2
16560,2022-06-04,RT4,4,7,3
19561,2022-06-04,RT4,4,7,3
18561,2022-06-04,RT4,6,9,3
16561,2022-06-04,RT4,8,10,2
17560,2022-06-04,RT4,7,13,6
17564,2022-06-04,RT4,10,17,7
18560,2022-06-04,RT4,11,15,4
19560,2022-06-04,RT4,12,16,4
18559,2022-06-04,RT4,11,19,8
17563,2022-06-04,RT4,13,19,6
19562,2022-06-04,RT4,10,14,4
17559,2022-06-04,RT4,11,14,3
18558,2022-06-04,RT4,13,20,7
18562,2022-06-04,RT4,17,20,3
18563,2022-06-04,RT4,11,18,7
16563,2022-06-04,RT4,14,18,4
16559,2022-06-04,RT4,15,18,3
17558,2022-06-04,RT4,3,6,3
17562,2022-06-04,RT4,3,6,3
19558,2022-06-04,RT4,3,7,4
17561,2022-06-04,RT4,3,4,1
16559,2022-06-05,RT1,29,30,1
18560,2022-06-05,RT1,26,30,4
19562,2022-06-05,RT1,27,30,3
19563,2022-06-05,RT1,20,30,10
17558,2022-06-05,RT1,14,19,5
16558,2022-06-05,RT1,17,19,2
17560,2022-06-05,RT1,27,40,13
19558,2022-06-05,RT1,25,40,15
19560,2022-06-05,RT1,25,26,1
17561,2022-06-05,RT1,22,26,4
16560,2022-06-05,RT1,24,34,10
16561,2022-06-05,RT1,17,18,1
16562,2022-06-05,RT1,24,31,7
16563,2022-06-05,RT1,37,41,4
17559,2022-06-05,RT1,31,32,1
17562,2022-06-05,RT1,12,20,8
17563,2022-06-05,RT1,24,25,1
18558,2022-06-05,RT1,11,15,4
18559,2022-06-05,RT1,26,42,16
18561,2022-06-05,RT1,30,33,3
18562,2022-06-05,RT1,34,38,4
18563,2022-06-05,RT1,20,27,7
19559,2022-06-05,RT1,17,24,7
19561,2022-06-05,RT1,24,36,12
17564,2022-06-05,RT1,9,16,7
19562,2022-06-05,RT2,20,23,3
18563,2022-06-05,RT2,21,29,8
17561,2022-06-05,RT2,34,36,2
17558,2022-06-05,RT2,35,50,15
16562,2022-06-05,RT2,32,43,11
16561,2022-06-05,RT2,22,24,2
16558,2022-06-05,RT2,18,22,4
19560,2022-06-05,RT2,36,38,2
16563,2022-06-05,RT2,35,38,3
16559,2022-06-05,RT2,38,41,3
19559,2022-06-05,RT2,29,41,12
19558,2022-06-05,RT2,24,39,15
17559,2022-06-05,RT2,36,39,3
16560,2022-06-05,RT2,26,34,8
18562,2022-06-05,RT2,33,34,1
18559,2022-06-05,RT2,31,44,13
17563,2022-06-05,RT2,38,44,6
17562,2022-06-05,RT2,18,30,12
18558,2022-06-05,RT2,21,30,9
17564,2022-06-05,RT2,25,40,15
18561,2022-06-05,RT2,37,40,3
18560,2022-06-05,RT2,36,40,4
17560,2022-06-05,RT2,34,45,11
19561,2022-06-05,RT2,31,45,14
19563,2022-06-05,RT2,31,45,14
19563,2022-06-05,RT3,22,29,7
19562,2022-06-05,RT3,27,29,2
19561,2022-06-05,RT3,22,29,7
18562,2022-06-05,RT3,27,29,2
17558,2022-06-05,RT3,20,27,7
17562,2022-06-05,RT3,18,27,9
19559,2022-06-05,RT3,19,27,8
16559,2022-06-05,RT3,29,32,3
16558,2022-06-05,RT3,7,8,1
17560,2022-06-05,RT3,18,25,7
18561,2022-06-05,RT3,21,25,4
16561,2022-06-05,RT3,19,21,2
16563,2022-06-05,RT3,17,20,3
17561,2022-06-05,RT3,16,19,3
18558,2022-06-05,RT3,18,26,8
18560,2022-06-05,RT3,22,24,2
18563,2022-06-05,RT3,18,23,5
19560,2022-06-05,RT3,17,19,2
17564,2022-06-05,RT3,17,24,7
16560,2022-06-05,RT3,15,20,5
17559,2022-06-05,RT3,15,16,1
17563,2022-06-05,RT3,15,16,1
16562,2022-06-05,RT3,14,18,4
18559,2022-06-05,RT3,12,23,11
19558,2022-06-05,RT3,12,21,9
19559,2022-06-05,RT4,2,3,1
17562,2022-06-05,RT4,4,6,2
19558,2022-06-05,RT4,4,7,3
17561,2022-06-05,RT4,4,4,0
16560,2022-06-05,RT4,5,7,2
16562,2022-06-05,RT4,5,6,1
17558,2022-06-05,RT4,5,6,1
19561,2022-06-05,RT4,5,7,2
19563,2022-06-05,RT4,5,6,1
16561,2022-06-05,RT4,9,10,1
17560,2022-06-05,RT4,9,13,4
18561,2022-06-05,RT4,9,9,0
17564,2022-06-05,RT4,9,17,8
18560,2022-06-05,RT4,15,15,0
19560,2022-06-05,RT4,14,16,2
18559,2022-06-05,RT4,12,19,7
17563,2022-06-05,RT4,17,19,2
19562,2022-06-05,RT4,13,14,1
17559,2022-06-05,RT4,13,14,1
18558,2022-06-05,RT4,14,20,6
18562,2022-06-05,RT4,17,20,3
18563,2022-06-05,RT4,14,18,4
16563,2022-06-05,RT4,16,18,2
16559,2022-06-05,RT4,18,18,0
16558,2022-06-05,RT4,3,3,0
19563,2022-06-06,RT3,14,29,15
18560,2022-06-06,RT1,20,30,10
19562,2022-06-06,RT1,19,30,11
19563,2022-06-06,RT1,15,30,15
17558,2022-06-06,RT1,11,19,8
16558,2022-06-06,RT1,12,19,7
17560,2022-06-06,RT1,20,40,20
19558,2022-06-06,RT1,16,40,24
19560,2022-06-06,RT1,18,26,8
17561,2022-06-06,RT1,16,26,10
16560,2022-06-06,RT1,17,34,17
16561,2022-06-06,RT1,12,18,6
16562,2022-06-06,RT1,16,31,15
16563,2022-06-06,RT1,23,41,18
17559,2022-06-06,RT1,23,32,9
17562,2022-06-06,RT1,10,20,10
17563,2022-06-06,RT1,15,25,10
18558,2022-06-06,RT1,8,15,7
18559,2022-06-06,RT1,21,42,21
18561,2022-06-06,RT1,22,33,11
18562,2022-06-06,RT1,22,38,16
18563,2022-06-06,RT1,14,27,13
19559,2022-06-06,RT1,11,24,13
19561,2022-06-06,RT1,19,36,17
17564,2022-06-06,RT1,8,16,8
19562,2022-06-06,RT2,15,23,8
18563,2022-06-06,RT2,14,29,15
17561,2022-06-06,RT2,22,36,14
17558,2022-06-06,RT2,23,50,27
16562,2022-06-06,RT2,21,43,22
16561,2022-06-06,RT2,14,24,10
16558,2022-06-06,RT2,16,22,6
19560,2022-06-06,RT2,25,38,13
16563,2022-06-06,RT2,27,38,11
16559,2022-06-06,RT2,24,41,17
19559,2022-06-06,RT2,20,41,21
19558,2022-06-06,RT2,13,39,26
17559,2022-06-06,RT2,20,39,19
16560,2022-06-06,RT2,17,34,17
18562,2022-06-06,RT2,20,34,14
18559,2022-06-06,RT2,22,44,22
17563,2022-06-06,RT2,28,44,16
17562,2022-06-06,RT2,12,30,18
18558,2022-06-06,RT2,15,30,15
17564,2022-06-06,RT2,16,40,24
18561,2022-06-06,RT2,28,40,12
18560,2022-06-06,RT2,26,40,14
17560,2022-06-06,RT2,23,45,22
19561,2022-06-06,RT2,23,45,22
19563,2022-06-06,RT2,22,45,23
16559,2022-06-06,RT1,20,30,10
19562,2022-06-06,RT3,18,29,11
19561,2022-06-06,RT3,15,29,14
18562,2022-06-06,RT3,19,29,10
17558,2022-06-06,RT3,13,27,14
17562,2022-06-06,RT3,12,27,15
19559,2022-06-06,RT3,14,27,13
16559,2022-06-06,RT3,22,32,10
16558,2022-06-06,RT3,6,8,2
18561,2022-06-06,RT3,16,25,9
18560,2022-06-06,RT3,16,24,8
17563,2022-06-06,RT3,8,16,8
17560,2022-06-06,RT3,13,25,12
17561,2022-06-06,RT3,13,19,6
16561,2022-06-06,RT3,14,21,7
18558,2022-06-06,RT3,14,26,12
16560,2022-06-06,RT3,9,20,11
17559,2022-06-06,RT3,9,16,7
18559,2022-06-06,RT3,9,23,14
16562,2022-06-06,RT3,10,18,8
